date,Hour,Load_Station1,Load_Station2
1401/04/03,-1,2022-06-24,2022-06-24
1401/04/03,-1,2022-06-24,7.0
1401/04/03,-1,2022-06-24,0.0
1401/04/04,-1,2022-06-25,322.586734
1401/04/04,-1,2022-06-25,2022-06-25
1401/04/04,-1,2022-06-25,10.0
1401/04/04,-1,2022-06-25,0.0
1401/04/05,-1,2022-06-26,331.366035
1401/04/05,-1,2022-06-26,2022-06-26
1401/04/05,-1,2022-06-26,13.0
1401/04/05,-1,2022-06-26,0.0
1401/04/06,-1,2022-06-27,324.168611
1401/04/06,-1,2022-06-27,2022-06-27
1401/04/06,-1,2022-06-27,16.0
1401/04/06,-1,2022-06-27,0.0
1401/04/07,-1,2022-06-28,293.24535
1401/04/07,-1,2022-06-28,2022-06-28
1401/04/07,-1,2022-06-28,19.0
1401/04/07,-1,2022-06-28,0.0
1401/04/08,-1,2022-06-29,331.418783
1401/04/08,-1,2022-06-29,2022-06-29
1401/04/08,-1,2022-06-29,22.0
1401/04/08,-1,2022-06-29,0.0
1401/04/09,-1,2022-06-30,314.97365
1401/04/09,-1,2022-06-30,2022-06-30
1401/04/09,-1,2022-06-30,25.0
1401/04/09,-1,2022-06-30,0.0
1401/04/10,-1,2022-07-01,356.34805
1401/04/10,-1,2022-07-01,2022-07-01
1401/04/10,-1,2022-07-01,28.0
1401/04/10,-1,2022-07-01,0.0
1401/04/11,-1,2022-07-02,315.427728
1401/04/11,-1,2022-07-02,2022-07-02
1401/04/11,-1,2022-07-02,31.0
1401/04/11,-1,2022-07-02,0.0
1401/04/12,-1,2022-07-03,321.548325
1401/04/12,-1,2022-07-03,2022-07-03
1401/04/12,-1,2022-07-03,34.0
1401/04/12,-1,2022-07-03,0.0
1401/04/13,-1,2022-07-04,326.934347
1401/04/13,-1,2022-07-04,2022-07-04
1401/04/13,-1,2022-07-04,37.0
1401/04/13,-1,2022-07-04,0.0
1401/04/14,-1,2022-07-05,284.906879
1401/04/14,-1,2022-07-05,2022-07-05
1401/04/14,-1,2022-07-05,40.0
1401/04/14,-1,2022-07-05,0.0
1401/04/15,-1,2022-07-06,317.680528
1401/04/15,-1,2022-07-06,2022-07-06
1401/04/15,-1,2022-07-06,43.0
1401/04/15,-1,2022-07-06,0.0
1401/04/16,-1,2022-07-07,325.772194
1401/04/16,-1,2022-07-07,2022-07-07
1401/04/16,-1,2022-07-07,46.0
1401/04/16,-1,2022-07-07,0.0
1401/04/17,-1,2022-07-08,421.106434
1401/04/17,-1,2022-07-08,2022-07-08
1401/04/17,-1,2022-07-08,49.0
1401/04/17,-1,2022-07-08,0.0
1401/04/18,-1,2022-07-09,349.190246
1401/04/18,-1,2022-07-09,2022-07-09
1401/04/18,-1,2022-07-09,52.0
1401/04/18,-1,2022-07-09,0.0
1401/04/19,-1,2022-07-10,340.905587
1401/04/19,-1,2022-07-10,2022-07-10
1401/04/19,-1,2022-07-10,55.0
1401/04/19,-1,2022-07-10,0.0
1401/04/20,-1,2022-07-11,317.638922
1401/04/20,-1,2022-07-11,2022-07-11
1401/04/20,-1,2022-07-11,58.0
1401/04/20,-1,2022-07-11,0.0
1401/04/21,-1,2022-07-12,327.733523
1401/04/21,-1,2022-07-12,2022-07-12
1401/04/21,-1,2022-07-12,61.0
1401/04/21,-1,2022-07-12,0.0
1401/04/22,-1,2022-07-13,285.654752
1401/04/22,-1,2022-07-13,2022-07-13
1401/04/22,-1,2022-07-13,64.0
1401/04/22,-1,2022-07-13,0.0
1401/04/23,-1,2022-07-14,287.460249
1401/04/23,-1,2022-07-14,2022-07-14
1401/04/23,-1,2022-07-14,67.0
1401/04/23,-1,2022-07-14,0.0
1401/04/24,-1,2022-07-15,381.649333
1401/04/24,-1,2022-07-15,2022-07-15
1401/04/24,-1,2022-07-15,70.0
1401/04/24,-1,2022-07-15,0.0
1401/04/25,-1,2022-07-16,325.179832
1401/04/25,-1,2022-07-16,2022-07-16
1401/04/25,-1,2022-07-16,73.0
1401/04/25,-1,2022-07-16,0.0
1401/04/26,-1,2022-07-17,326.899563
1401/04/26,-1,2022-07-17,2022-07-17
1401/04/26,-1,2022-07-17,76.0
1401/04/26,-1,2022-07-17,0.0
1401/04/27,-1,2022-07-18,396.110417
1401/04/27,-1,2022-07-18,2022-07-18
1401/04/27,-1,2022-07-18,79.0
1401/04/27,-1,2022-07-18,0.0
1401/04/28,-1,2022-07-19,317.158177
1401/04/28,-1,2022-07-19,2022-07-19
1401/04/28,-1,2022-07-19,82.0
1401/04/28,-1,2022-07-19,0.0
1401/04/29,-1,2022-07-20,325.615429
1401/04/29,-1,2022-07-20,2022-07-20
1401/04/29,-1,2022-07-20,85.0
1401/04/29,-1,2022-07-20,0.0
1401/04/30,-1,2022-07-21,315.676024
1401/04/30,-1,2022-07-21,2022-07-21
1401/04/30,-1,2022-07-21,88.0
1401/04/30,-1,2022-07-21,0.0
1401/04/31,-1,2022-07-22,401.0871
1401/04/31,-1,2022-07-22,2022-07-22
1401/04/31,-1,2022-07-22,91.0
1401/04/31,-1,2022-07-22,0.0
1401/05/01,-1,2022-07-23,291.545847
1401/05/01,-1,2022-07-23,2022-07-23
1401/05/01,-1,2022-07-23,94.0
1401/05/01,-1,2022-07-23,0.0
1401/05/02,-1,2022-07-24,311.437743
1401/05/02,-1,2022-07-24,2022-07-24
1401/05/02,-1,2022-07-24,97.0
1401/05/02,-1,2022-07-24,0.0
1401/05/03,-1,2022-07-25,308.47587
1401/05/03,-1,2022-07-25,2022-07-25
1401/05/03,-1,2022-07-25,100.0
1401/05/03,-1,2022-07-25,0.0
1401/05/04,-1,2022-07-26,248.941774
1401/05/04,-1,2022-07-26,2022-07-26
1401/05/04,-1,2022-07-26,103.0
1401/05/04,-1,2022-07-26,0.0
1401/05/05,-1,2022-07-27,311.030071
1401/05/05,-1,2022-07-27,2022-07-27
1401/05/05,-1,2022-07-27,106.0
1401/05/05,-1,2022-07-27,0.0
1401/05/06,-1,2022-07-28,295.978194
1401/05/06,-1,2022-07-28,2022-07-28
1401/05/06,-1,2022-07-28,109.0
1401/05/06,-1,2022-07-28,0.0
1401/05/07,-1,2022-07-29,346.52807
1401/05/07,-1,2022-07-29,2022-07-29
1401/05/07,-1,2022-07-29,112.0
1401/05/07,-1,2022-07-29,0.0
1401/05/08,-1,2022-07-30,245.517128
1401/05/08,-1,2022-07-30,2022-07-30
1401/05/08,-1,2022-07-30,115.0
1401/05/08,-1,2022-07-30,0.0
1401/05/09,-1,2022-07-31,180.451204
1401/05/09,-1,2022-07-31,2022-07-31
1401/05/09,-1,2022-07-31,118.0
1401/05/09,-1,2022-07-31,0.0
1401/05/10,-1,2022-08-01,168.857873
1401/05/10,-1,2022-08-01,2022-08-01
1401/05/10,-1,2022-08-01,121.0
1401/05/10,-1,2022-08-01,0.0
1401/05/11,-1,2022-08-02,129.421989
1401/05/11,-1,2022-08-02,2022-08-02
1401/05/11,-1,2022-08-02,124.0
1401/05/11,-1,2022-08-02,0.0
1401/05/12,-1,2022-08-03,228.689352
1401/05/12,-1,2022-08-03,2022-08-03
1401/05/12,-1,2022-08-03,127.0
1401/05/12,-1,2022-08-03,0.0
1401/05/13,-1,2022-08-04,320.657652
1401/05/13,-1,2022-08-04,2022-08-04
1401/05/13,-1,2022-08-04,130.0
1401/05/13,-1,2022-08-04,0.0
1401/05/14,-1,2022-08-05,370.621392
1401/05/14,-1,2022-08-05,2022-08-05
1401/05/14,-1,2022-08-05,133.0
1401/05/14,-1,2022-08-05,0.0
1401/05/15,-1,2022-08-06,312.712445
1401/05/15,-1,2022-08-06,2022-08-06
1401/05/15,-1,2022-08-06,136.0
1401/05/15,-1,2022-08-06,0.0
1401/05/16,-1,2022-08-07,405.779701
1401/05/16,-1,2022-08-07,2022-08-07
1401/05/16,-1,2022-08-07,139.0
1401/05/16,-1,2022-08-07,0.0
1401/05/17,-1,2022-08-08,253.519057
1401/05/17,-1,2022-08-08,2022-08-08
1401/05/17,-1,2022-08-08,142.0
1401/05/17,-1,2022-08-08,0.0
1401/05/18,-1,2022-08-09,270.739483
1401/05/18,-1,2022-08-09,2022-08-09
1401/05/18,-1,2022-08-09,145.0
1401/05/18,-1,2022-08-09,0.0
1401/05/19,-1,2022-08-10,333.3475
1401/05/19,-1,2022-08-10,2022-08-10
1401/05/19,-1,2022-08-10,148.0
1401/05/19,-1,2022-08-10,0.0
1401/05/20,-1,2022-08-11,355.624424
1401/05/20,-1,2022-08-11,2022-08-11
1401/05/20,-1,2022-08-11,151.0
1401/05/20,-1,2022-08-11,0.0
1401/05/21,-1,2022-08-12,395.866289
1401/05/21,-1,2022-08-12,2022-08-12
1401/05/21,-1,2022-08-12,154.0
1401/05/21,-1,2022-08-12,0.0
1401/05/22,-1,2022-08-13,203.186385
1401/05/22,-1,2022-08-13,2022-08-13
1401/05/22,-1,2022-08-13,157.0
1401/05/22,-1,2022-08-13,0.0
1401/05/23,-1,2022-08-14,259.164536
1401/05/23,-1,2022-08-14,2022-08-14
1401/05/23,-1,2022-08-14,160.0
1401/05/23,-1,2022-08-14,0.0
1401/05/24,-1,2022-08-15,323.516485
1401/05/24,-1,2022-08-15,2022-08-15
1401/05/24,-1,2022-08-15,163.0
1401/05/24,-1,2022-08-15,0.0
1401/05/25,-1,2022-08-16,305.134316
1401/05/25,-1,2022-08-16,2022-08-16
1401/05/25,-1,2022-08-16,166.0
1401/05/25,-1,2022-08-16,0.0
1401/05/26,-1,2022-08-17,321.526889
1401/05/26,-1,2022-08-17,2022-08-17
1401/05/26,-1,2022-08-17,169.0
1401/05/26,-1,2022-08-17,0.0
1401/05/27,-1,2022-08-18,251.573518
1401/05/27,-1,2022-08-18,2022-08-18
1401/05/27,-1,2022-08-18,172.0
1401/05/27,-1,2022-08-18,0.0
1401/05/28,-1,2022-08-19,370.47406
1401/05/28,-1,2022-08-19,2022-08-19
1401/05/28,-1,2022-08-19,175.0
1401/05/28,-1,2022-08-19,0.0
1401/05/29,-1,2022-08-20,335.285003
1401/05/29,-1,2022-08-20,2022-08-20
1401/05/29,-1,2022-08-20,178.0
1401/05/29,-1,2022-08-20,0.0
1401/05/30,-1,2022-08-21,298.817027
1401/05/30,-1,2022-08-21,2022-08-21
1401/05/30,-1,2022-08-21,181.0
1401/05/30,-1,2022-08-21,0.0
1401/05/31,-1,2022-08-22,252.576883
1401/05/31,-1,2022-08-22,2022-08-22
1401/05/31,-1,2022-08-22,184.0
1401/05/31,-1,2022-08-22,0.0
1401/06/01,-1,2022-08-23,275.286465
1401/06/01,-1,2022-08-23,2022-08-23
1401/06/01,-1,2022-08-23,187.0
1401/06/01,-1,2022-08-23,0.0
1401/06/02,-1,2022-08-24,340.295765
1401/06/02,-1,2022-08-24,2022-08-24
1401/06/02,-1,2022-08-24,190.0
1401/06/02,-1,2022-08-24,0.0
1401/06/03,-1,2022-08-25,341.393995
1401/06/03,-1,2022-08-25,2022-08-25
1401/06/03,-1,2022-08-25,193.0
1401/06/03,-1,2022-08-25,0.0
1401/06/04,-1,2022-08-26,454.631883
1401/06/04,-1,2022-08-26,2022-08-26
1401/06/04,-1,2022-08-26,196.0
1401/06/04,-1,2022-08-26,0.0
1401/06/05,-1,2022-08-27,261.112652
1401/06/05,-1,2022-08-27,2022-08-27
1401/06/05,-1,2022-08-27,199.0
1401/06/05,-1,2022-08-27,0.0
1401/06/06,-1,2022-08-28,305.950909
1401/06/06,-1,2022-08-28,2022-08-28
1401/06/06,-1,2022-08-28,202.0
1401/06/06,-1,2022-08-28,0.0
1401/06/07,-1,2022-08-29,347.948752
1401/06/07,-1,2022-08-29,2022-08-29
1401/06/07,-1,2022-08-29,205.0
1401/06/07,-1,2022-08-29,0.0
1401/06/08,-1,2022-08-30,334.807073
1401/06/08,-1,2022-08-30,2022-08-30
1401/06/08,-1,2022-08-30,208.0
1401/06/08,-1,2022-08-30,0.0
1401/06/09,-1,2022-08-31,332.715971
1401/06/09,-1,2022-08-31,2022-08-31
1401/06/09,-1,2022-08-31,211.0
1401/06/09,-1,2022-08-31,0.0
1401/06/10,-1,2022-09-01,301.175551
1401/06/10,-1,2022-09-01,2022-09-01
1401/06/10,-1,2022-09-01,214.0
1401/06/10,-1,2022-09-01,0.0
1401/06/11,-1,2022-09-02,290.136749
1401/06/11,-1,2022-09-02,2022-09-02
1401/06/11,-1,2022-09-02,217.0
1401/06/11,-1,2022-09-02,0.0
1401/06/12,-1,2022-09-03,237.334449
1401/06/12,-1,2022-09-03,2022-09-03
1401/06/12,-1,2022-09-03,220.0
1401/06/12,-1,2022-09-03,0.0
1401/06/13,-1,2022-09-04,279.779365
1401/06/13,-1,2022-09-04,2022-09-04
1401/06/13,-1,2022-09-04,223.0
1401/06/13,-1,2022-09-04,0.0
1401/06/14,-1,2022-09-05,308.059605
1401/06/14,-1,2022-09-05,2022-09-05
1401/06/14,-1,2022-09-05,226.0
1401/06/14,-1,2022-09-05,0.0
1401/06/15,-1,2022-09-06,288.651769
1401/06/15,-1,2022-09-06,2022-09-06
1401/06/15,-1,2022-09-06,229.0
1401/06/15,-1,2022-09-06,0.0
1401/06/16,-1,2022-09-07,306.306068
1401/06/16,-1,2022-09-07,2022-09-07
1401/06/16,-1,2022-09-07,232.0
1401/06/16,-1,2022-09-07,0.0
1401/06/17,-1,2022-09-08,396.88161
1401/06/17,-1,2022-09-08,2022-09-08
1401/06/17,-1,2022-09-08,235.0
1401/06/17,-1,2022-09-08,0.0
1401/06/18,-1,2022-09-09,378.856464
1401/06/18,-1,2022-09-09,2022-09-09
1401/06/18,-1,2022-09-09,238.0
1401/06/18,-1,2022-09-09,0.0
1401/06/19,-1,2022-09-10,374.251465
1401/06/19,-1,2022-09-10,2022-09-10
1401/06/19,-1,2022-09-10,241.0
1401/06/19,-1,2022-09-10,0.0
1401/06/20,-1,2022-09-11,364.714466
1401/06/20,-1,2022-09-11,2022-09-11
1401/06/20,-1,2022-09-11,244.0
1401/06/20,-1,2022-09-11,0.0
1401/06/21,-1,2022-09-12,284.035788
1401/06/21,-1,2022-09-12,2022-09-12
1401/06/21,-1,2022-09-12,247.0
1401/06/21,-1,2022-09-12,0.0
1401/06/22,-1,2022-09-13,308.798424
1401/06/22,-1,2022-09-13,2022-09-13
1401/06/22,-1,2022-09-13,250.0
1401/06/22,-1,2022-09-13,0.0
1401/06/23,-1,2022-09-14,269.205459
1401/06/23,-1,2022-09-14,2022-09-14
1401/06/23,-1,2022-09-14,253.0
1401/06/23,-1,2022-09-14,0.0
1401/06/24,-1,2022-09-15,346.355844
1401/06/24,-1,2022-09-15,2022-09-15
1401/06/24,-1,2022-09-15,256.0
1401/06/24,-1,2022-09-15,0.0
1401/06/25,-1,2022-09-16,332.095103
1401/06/25,-1,2022-09-16,2022-09-16
1401/06/25,-1,2022-09-16,259.0
1401/06/25,-1,2022-09-16,0.0
1401/06/26,-1,2022-09-17,393.716627
1401/06/26,-1,2022-09-17,2022-09-17
1401/06/26,-1,2022-09-17,262.0
1401/06/26,-1,2022-09-17,0.0
1401/06/27,-1,2022-09-18,296.901336
1401/06/27,-1,2022-09-18,2022-09-18
1401/06/27,-1,2022-09-18,265.0
1401/06/27,-1,2022-09-18,0.0
1401/06/28,-1,2022-09-19,350.810738
1401/06/28,-1,2022-09-19,2022-09-19
1401/06/28,-1,2022-09-19,268.0
1401/06/28,-1,2022-09-19,0.0
1401/06/29,-1,2022-09-20,306.800471
1401/06/29,-1,2022-09-20,2022-09-20
1401/06/29,-1,2022-09-20,271.0
1401/06/29,-1,2022-09-20,0.0
1401/06/30,-1,2022-09-21,368.309524
1401/06/30,-1,2022-09-21,2022-09-21
1401/06/30,-1,2022-09-21,274.0
1401/06/30,-1,2022-09-21,0.0
1401/06/31,-1,2022-09-22,306.629544
1401/06/31,-1,2022-09-22,2022-09-22
1401/06/31,-1,2022-09-22,277.0
1401/06/31,-1,2022-09-22,0.0
1401/07/01,-1,2022-09-23,555.216305
1401/07/01,-1,2022-09-23,2022-09-23
1401/07/01,-1,2022-09-23,3.0
1401/07/01,-1,2022-09-23,0.0
1401/07/02,-1,2022-09-24,597.276381
1401/07/02,-1,2022-09-24,2022-09-24
1401/07/02,-1,2022-09-24,6.0
1401/07/02,-1,2022-09-24,0.0
1401/07/03,-1,2022-09-25,564.03004
1401/07/03,-1,2022-09-25,2022-09-25
1401/07/03,-1,2022-09-25,9.0
1401/07/03,-1,2022-09-25,0.0
1401/07/04,-1,2022-09-26,587.802614
1401/07/04,-1,2022-09-26,2022-09-26
1401/07/04,-1,2022-09-26,12.0
1401/07/04,-1,2022-09-26,0.0
1401/07/05,-1,2022-09-27,629.023865
1401/07/05,-1,2022-09-27,2022-09-27
1401/07/05,-1,2022-09-27,15.0
1401/07/05,-1,2022-09-27,0.0
1401/07/06,-1,2022-09-28,617.738327
1401/07/06,-1,2022-09-28,2022-09-28
1401/07/06,-1,2022-09-28,18.0
1401/07/06,-1,2022-09-28,0.0
1401/07/07,-1,2022-09-29,601.219083
1401/07/07,-1,2022-09-29,2022-09-29
1401/07/07,-1,2022-09-29,21.0
1401/07/07,-1,2022-09-29,0.0
1401/07/08,-1,2022-09-30,575.6847
1401/07/08,-1,2022-09-30,2022-09-30
1401/07/08,-1,2022-09-30,24.0
1401/07/08,-1,2022-09-30,0.0
1401/07/09,-1,2022-10-01,525.824573
1401/07/09,-1,2022-10-01,2022-10-01
1401/07/09,-1,2022-10-01,27.0
1401/07/09,-1,2022-10-01,0.0
1401/07/10,-1,2022-10-02,648.608706
1401/07/10,-1,2022-10-02,2022-10-02
1401/07/10,-1,2022-10-02,30.0
1401/07/10,-1,2022-10-02,0.0
1401/07/11,-1,2022-10-03,606.304463
1401/07/11,-1,2022-10-03,2022-10-03
1401/07/11,-1,2022-10-03,33.0
1401/07/11,-1,2022-10-03,0.0
1401/07/12,-1,2022-10-04,634.650936
1401/07/12,-1,2022-10-04,2022-10-04
1401/07/12,-1,2022-10-04,36.0
1401/07/12,-1,2022-10-04,0.0
1401/07/13,-1,2022-10-05,635.320458
1401/07/13,-1,2022-10-05,2022-10-05
1401/07/13,-1,2022-10-05,39.0
1401/07/13,-1,2022-10-05,0.0
1401/07/14,-1,2022-10-06,588.961516
1401/07/14,-1,2022-10-06,2022-10-06
1401/07/14,-1,2022-10-06,42.0
1401/07/14,-1,2022-10-06,0.0
1401/07/15,-1,2022-10-07,408.105542
1401/07/15,-1,2022-10-07,2022-10-07
1401/07/15,-1,2022-10-07,45.0
1401/07/15,-1,2022-10-07,0.0
1401/07/16,-1,2022-10-08,561.038847
1401/07/16,-1,2022-10-08,2022-10-08
1401/07/16,-1,2022-10-08,48.0
1401/07/16,-1,2022-10-08,0.0
1401/07/17,-1,2022-10-09,644.183894
1401/07/17,-1,2022-10-09,2022-10-09
1401/07/17,-1,2022-10-09,51.0
1401/07/17,-1,2022-10-09,0.0
1401/07/18,-1,2022-10-10,606.614461
1401/07/18,-1,2022-10-10,2022-10-10
1401/07/18,-1,2022-10-10,54.0
1401/07/18,-1,2022-10-10,0.0
1401/07/19,-1,2022-10-11,625.816431
1401/07/19,-1,2022-10-11,2022-10-11
1401/07/19,-1,2022-10-11,57.0
1401/07/19,-1,2022-10-11,0.0
1401/07/20,-1,2022-10-12,595.160755
1401/07/20,-1,2022-10-12,2022-10-12
1401/07/20,-1,2022-10-12,60.0
1401/07/20,-1,2022-10-12,0.0
1401/07/21,-1,2022-10-13,497.283316
1401/07/21,-1,2022-10-13,2022-10-13
1401/07/21,-1,2022-10-13,63.0
1401/07/21,-1,2022-10-13,0.0
1401/07/22,-1,2022-10-14,544.800665
1401/07/22,-1,2022-10-14,2022-10-14
1401/07/22,-1,2022-10-14,66.0
1401/07/22,-1,2022-10-14,0.0
1401/07/23,-1,2022-10-15,592.269331
1401/07/23,-1,2022-10-15,2022-10-15
1401/07/23,-1,2022-10-15,69.0
1401/07/23,-1,2022-10-15,0.0
1401/07/24,-1,2022-10-16,588.743705
1401/07/24,-1,2022-10-16,2022-10-16
1401/07/24,-1,2022-10-16,72.0
1401/07/24,-1,2022-10-16,0.0
1401/07/25,-1,2022-10-17,651.582463
1401/07/25,-1,2022-10-17,2022-10-17
1401/07/25,-1,2022-10-17,75.0
1401/07/25,-1,2022-10-17,0.0
1401/07/26,-1,2022-10-18,634.58524
1401/07/26,-1,2022-10-18,2022-10-18
1401/07/26,-1,2022-10-18,78.0
1401/07/26,-1,2022-10-18,0.0
1401/07/27,-1,2022-10-19,591.122268
1401/07/27,-1,2022-10-19,2022-10-19
1401/07/27,-1,2022-10-19,81.0
1401/07/27,-1,2022-10-19,0.0
1401/07/28,-1,2022-10-20,592.706032
1401/07/28,-1,2022-10-20,2022-10-20
1401/07/28,-1,2022-10-20,84.0
1401/07/28,-1,2022-10-20,0.0
1401/07/29,-1,2022-10-21,638.6016
1401/07/29,-1,2022-10-21,2022-10-21
1401/07/29,-1,2022-10-21,87.0
1401/07/29,-1,2022-10-21,0.0
1401/07/30,-1,2022-10-22,607.835451
1401/07/30,-1,2022-10-22,2022-10-22
1401/07/30,-1,2022-10-22,90.0
1401/07/30,-1,2022-10-22,0.0
1401/08/01,-1,2022-10-23,611.764949
1401/08/01,-1,2022-10-23,2022-10-23
1401/08/01,-1,2022-10-23,93.0
1401/08/01,-1,2022-10-23,0.0
1401/08/02,-1,2022-10-24,644.88224
1401/08/02,-1,2022-10-24,2022-10-24
1401/08/02,-1,2022-10-24,96.0
1401/08/02,-1,2022-10-24,0.0
1401/08/03,-1,2022-10-25,642.597714
1401/08/03,-1,2022-10-25,2022-10-25
1401/08/03,-1,2022-10-25,99.0
1401/08/03,-1,2022-10-25,0.0
1401/08/04,-1,2022-10-26,646.170446
1401/08/04,-1,2022-10-26,2022-10-26
1401/08/04,-1,2022-10-26,102.0
1401/08/04,-1,2022-10-26,0.0
1401/08/05,-1,2022-10-27,623.151571
1401/08/05,-1,2022-10-27,2022-10-27
1401/08/05,-1,2022-10-27,105.0
1401/08/05,-1,2022-10-27,0.0
1401/08/06,-1,2022-10-28,628.638144
1401/08/06,-1,2022-10-28,2022-10-28
1401/08/06,-1,2022-10-28,108.0
1401/08/06,-1,2022-10-28,0.0
1401/08/07,-1,2022-10-29,483.336498
1401/08/07,-1,2022-10-29,2022-10-29
1401/08/07,-1,2022-10-29,111.0
1401/08/07,-1,2022-10-29,0.0
1401/08/08,-1,2022-10-30,595.849582
1401/08/08,-1,2022-10-30,2022-10-30
1401/08/08,-1,2022-10-30,114.0
1401/08/08,-1,2022-10-30,0.0
1401/08/09,-1,2022-10-31,560.308778
1401/08/09,-1,2022-10-31,2022-10-31
1401/08/09,-1,2022-10-31,117.0
1401/08/09,-1,2022-10-31,0.0
1401/08/10,-1,2022-11-01,626.234094
1401/08/10,-1,2022-11-01,2022-11-01
1401/08/10,-1,2022-11-01,120.0
1401/08/10,-1,2022-11-01,0.0
1401/08/11,-1,2022-11-02,643.009495
1401/08/11,-1,2022-11-02,2022-11-02
1401/08/11,-1,2022-11-02,123.0
1401/08/11,-1,2022-11-02,0.0
1401/08/12,-1,2022-11-03,625.566655
1401/08/12,-1,2022-11-03,2022-11-03
1401/08/12,-1,2022-11-03,126.0
1401/08/12,-1,2022-11-03,0.0
1401/08/13,-1,2022-11-04,566.058422
1401/08/13,-1,2022-11-04,2022-11-04
1401/08/13,-1,2022-11-04,129.0
1401/08/13,-1,2022-11-04,0.0
1401/08/14,-1,2022-11-05,616.804975
1401/08/14,-1,2022-11-05,2022-11-05
1401/08/14,-1,2022-11-05,132.0
1401/08/14,-1,2022-11-05,0.0
1401/08/15,-1,2022-11-06,581.364443
1401/08/15,-1,2022-11-06,2022-11-06
1401/08/15,-1,2022-11-06,135.0
1401/08/15,-1,2022-11-06,0.0
1401/08/16,-1,2022-11-07,426.473732
1401/08/16,-1,2022-11-07,2022-11-07
1401/08/16,-1,2022-11-07,138.0
1401/08/16,-1,2022-11-07,0.0
1401/08/17,-1,2022-11-08,457.476637
1401/08/17,-1,2022-11-08,2022-11-08
1401/08/17,-1,2022-11-08,141.0
1401/08/17,-1,2022-11-08,0.0
1401/08/18,-1,2022-11-09,611.141129
1401/08/18,-1,2022-11-09,2022-11-09
1401/08/18,-1,2022-11-09,144.0
1401/08/18,-1,2022-11-09,0.0
1401/08/19,-1,2022-11-10,622.832141
1401/08/19,-1,2022-11-10,2022-11-10
1401/08/19,-1,2022-11-10,147.0
1401/08/19,-1,2022-11-10,0.0
1401/08/20,-1,2022-11-11,611.266067
1401/08/20,-1,2022-11-11,2022-11-11
1401/08/20,-1,2022-11-11,150.0
1401/08/20,-1,2022-11-11,0.0
1401/08/21,-1,2022-11-12,555.095206
1401/08/21,-1,2022-11-12,2022-11-12
1401/08/21,-1,2022-11-12,153.0
1401/08/21,-1,2022-11-12,0.0
1401/08/22,-1,2022-11-13,611.591968
1401/08/22,-1,2022-11-13,2022-11-13
1401/08/22,-1,2022-11-13,156.0
1401/08/22,-1,2022-11-13,0.0
1401/08/23,-1,2022-11-14,599.014067
1401/08/23,-1,2022-11-14,2022-11-14
1401/08/23,-1,2022-11-14,159.0
1401/08/23,-1,2022-11-14,0.0
1401/08/24,-1,2022-11-15,631.096139
1401/08/24,-1,2022-11-15,2022-11-15
1401/08/24,-1,2022-11-15,162.0
1401/08/24,-1,2022-11-15,0.0
1401/08/25,-1,2022-11-16,610.130519
1401/08/25,-1,2022-11-16,2022-11-16
1401/08/25,-1,2022-11-16,165.0
1401/08/25,-1,2022-11-16,0.0
1401/08/26,-1,2022-11-17,582.318616
1401/08/26,-1,2022-11-17,2022-11-17
1401/08/26,-1,2022-11-17,168.0
1401/08/26,-1,2022-11-17,0.0
1401/08/27,-1,2022-11-18,433.011398
1401/08/27,-1,2022-11-18,2022-11-18
1401/08/27,-1,2022-11-18,171.0
1401/08/27,-1,2022-11-18,0.0
1401/08/28,-1,2022-11-19,559.061318
1401/08/28,-1,2022-11-19,2022-11-19
1401/08/28,-1,2022-11-19,174.0
1401/08/28,-1,2022-11-19,0.0
1401/08/29,-1,2022-11-20,489.962957
1401/08/29,-1,2022-11-20,2022-11-20
1401/08/29,-1,2022-11-20,177.0
1401/08/29,-1,2022-11-20,0.0
1401/08/30,-1,2022-11-21,474.029768
1401/08/30,-1,2022-11-21,2022-11-21
1401/08/30,-1,2022-11-21,180.0
1401/08/30,-1,2022-11-21,0.0
1401/09/01,-1,2022-11-22,418.298049
1401/09/01,-1,2022-11-22,2022-11-22
1401/09/01,-1,2022-11-22,183.0
1401/09/01,-1,2022-11-22,0.0
1401/09/02,-1,2022-11-23,390.973119
1401/09/02,-1,2022-11-23,2022-11-23
1401/09/02,-1,2022-11-23,186.0
1401/09/02,-1,2022-11-23,0.0
1401/09/03,-1,2022-11-24,393.072968
1401/09/03,-1,2022-11-24,2022-11-24
1401/09/03,-1,2022-11-24,189.0
1401/09/03,-1,2022-11-24,0.0
1401/09/04,-1,2022-11-25,392.510186
1401/09/04,-1,2022-11-25,2022-11-25
1401/09/04,-1,2022-11-25,192.0
1401/09/04,-1,2022-11-25,0.0
1401/09/05,-1,2022-11-26,338.326354
1401/09/05,-1,2022-11-26,2022-11-26
1401/09/05,-1,2022-11-26,195.0
1401/09/05,-1,2022-11-26,0.0
1401/09/06,-1,2022-11-27,214.000298
1401/09/06,-1,2022-11-27,2022-11-27
1401/09/06,-1,2022-11-27,198.0
1401/09/06,-1,2022-11-27,0.0
1401/09/07,-1,2022-11-28,276.28883
1401/09/07,-1,2022-11-28,2022-11-28
1401/09/07,-1,2022-11-28,201.0
1401/09/07,-1,2022-11-28,0.0
1401/09/08,-1,2022-11-29,322.120305
1401/09/08,-1,2022-11-29,2022-11-29
1401/09/08,-1,2022-11-29,204.0
1401/09/08,-1,2022-11-29,0.0
